,datetime,lat,lon,elev,t,td,p,slp,ww,tw,wwflag,ti,area1_t,area2_t,area3_t,freezing_level1_t,freezing_level2_t,freezing_level3_t,lapse_rate_t,lowest_t,lowest_p_t,lowest_z_t,type_t,PA_t,NA_t,area1_tw,area2_tw,area3_tw,freezing_level1_tw,freezing_level2_tw,freezing_level3_tw,lapse_rate_tw,lowest_tw,lowest_p_tw,lowest_z_tw,type_tw,PA_tw,NA_tw,area1_ti,area2_ti,area3_ti,freezing_level1_ti,freezing_level2_ti,freezing_level3_ti,lapse_rate_ti,lowest_ti,lowest_p_ti,lowest_z_ti,type_ti,PA_ti,NA_ti,ID
220844,1995-01-14 12:00:00,   44.4800,  271.8700,  214.0000,    1.7000,   -0.6000,  986.3000, 1012.5000,   71.0000,    0.7300,    2.0000,    0.6564,    3.5075,  -16.0794,    6.4723,  177.0000, 1159.0000,    0.0000,    4.4316,    1.3000,  986.9000,  214.0000,    1.0000,    3.5075,nan,  -25.2295,    1.8410,nan,   25.4624,  982.5152,    0.0000,    3.6387,    0.5823,  986.9000,  214.0000,    2.0000,    1.8410,  -25.2295,  -24.6776,    1.5968,nan,   22.4082,  977.0377,    0.0000,    3.3812,    0.4984,  986.9000,  214.0000,    2.0000,    1.5968,  -24.6776,72645
220930,1996-01-19 00:00:00,   44.4800,  271.8700,  214.0000,   -5.0000,   -6.7000,  959.5000,  985.2000,   79.0000,   -5.5600,    2.0000,   -5.3444,  -75.2171,  152.1839,    0.0000, 2414.0000,    0.0000,    0.0000,   -7.9612,   -4.0000,  959.3000,  214.0000,    2.0000,  152.1839,  -75.2171,  -79.9974,  115.6599,    0.0000, 2034.9461,    0.0000,    0.0000,   -8.5875,   -4.5663,  959.3000,  214.0000,    2.0000,  115.6599,  -79.9974,  -76.6873,  105.4804,   -0.0014, 1996.2014,    0.0000,    0.0000,   -8.2497,   -4.4007,  959.3000,  214.0000,    2.0000,  105.4804,  -76.6873,72645
220942,1996-02-27 12:00:00,   44.4800,  271.8700,  214.0000,   -1.1000,   -1.1000,  981.5000, 1007.9000,   66.0000,   -1.1000,    1.0000,   -1.0409,  -23.4148,  188.5113,    0.0000, 2341.0000,    0.0000,    0.0000,   -3.1447,   -1.2000,  982.0000,  214.0000,    2.0000,  188.5113,  -23.4148,  -26.4204,  102.7547,  -40.6467, 1454.2454,    0.0000,    0.0000,   -2.9590,   -1.3593,  982.0000,  214.0000,    2.0000,  102.7547,  -26.4204,  -25.2638,   94.7047,  -46.2571, 1443.0474,    0.0000,    0.0000,   -2.7901,   -1.2989,  982.0000,  214.0000,    2.0000,   94.7047,  -25.2638,72645
221323,2000-11-09 12:00:00,   44.4800,  271.8700,  214.0000,    0.6000,   -0.6000,  980.5727, 1007.1000,   61.0000,    0.1000,    1.0000,    0.0760,  -45.2006,   73.6298,    0.0000, 2225.0000,    0.0000,    0.0000,    6.2370,    0.0000,  982.7000,  210.0000,    2.0000,   73.6298,  -45.2006,  -55.0629,   52.5905,    0.0000, 2099.9631,    0.0000,    0.0000,    6.4013,   -0.2247,  982.7000,  210.0000,    2.0000,   52.5905,  -55.0629,  -52.9779,   47.8266,    0.0000, 2091.2549,    0.0000,    0.0000,    6.0969,   -0.2283,  982.7000,  210.0000,    2.0000,   47.8266,  -52.9779,72645
221376,2001-02-25 00:00:00,   44.4800,  271.8700,  214.0000,    1.1000,    0.6000,  976.1000, 1002.0000,   61.0000,    0.8800,    1.0000,    0.8239,    3.2715,  -42.1077,   69.7326,  158.5556, 2530.3571,    0.0000,    6.3395,    1.1000,  983.3000,  210.0000,    1.0000,    3.2715,nan,  -56.7810,   44.6058,nan,   61.8784, 2380.0007,    0.0000,    6.2194,    0.6263,  983.3000,  210.0000,    2.0000,   44.6058,  -56.7810,  -54.9835,   40.0355,nan,   50.6731, 2368.8800,    0.0000,    5.8825,    0.5570,  983.3000,  210.0000,    2.0000,   40.0355,  -54.9835,72645
221494,2002-02-21 00:00:00,   44.4800,  271.8700,  214.0000,    0.6000,    0.0000,  970.2519,  996.5000,   62.0000,    0.3400,    1.0000,    0.3155,    0.8726,  -43.1274,    9.8292,   81.0000, 1247.5676,    0.0000,    6.0759,    0.6000,  971.9000,  210.0000,    1.0000,    0.8726,nan,  -59.5313,    2.0689,nan,   29.3635, 1104.1752,    0.0000,    6.7947,    0.3676,  971.9000,  210.0000,    2.0000,    2.0689,  -59.5313,  -57.6784,    1.5950,nan,   27.0843, 1094.7464,    0.0000,    6.4889,    0.3302,  971.9000,  210.0000,    2.0000,    1.5950,  -57.6784,72645
221631,2003-04-17 00:00:00,   44.4800,  271.8700,  214.0000,   -0.6000,   -1.7000,  991.4585, 1018.4000,   64.0000,   -1.0400,    1.0000,   -0.9977, -145.8944,  102.3879,    0.0000, 2576.0000,    0.0000,    0.0000,    8.5258,   -1.0000,  993.2000,  210.0000,    2.0000,  102.3879, -145.8944, -167.9655,   78.3412,    0.0000, 2490.8473,    0.0000,    0.0000,    8.4613,   -1.4273,  993.2000,  210.0000,    2.0000,   78.3412, -167.9655, -161.9162,   71.4556,    0.0000, 2484.7370,    0.0000,    0.0000,    8.1159,   -1.3842,  993.2000,  210.0000,    2.0000,   71.4556, -161.9162,72645
221725,2004-02-20 12:00:00,   44.4800,  271.8700,  214.0000,    0.6000,    0.0000,  968.2072,  994.4000,   61.0000,    0.3400,    1.0000,    0.3151,    0.9420,  -33.5108,   10.9876,   88.0000, 1963.0000,    0.0000,    4.2735,    0.6000,  974.2000,  214.0000,    1.0000,    0.9420,nan,  -52.6026,    0.4547,nan,   43.2004, 1443.2675,    0.0000,    4.4780,    0.3679,  974.2000,  214.0000,    2.0000,    0.4547,  -52.6026,  -51.1563,    0.2306,nan,   40.5083, 1409.8880,    0.0000,    4.2528,    0.3305,  974.2000,  214.0000,    2.0000,    0.2306,  -51.1563,72645
221728,2004-03-05 12:00:00,   44.4800,  271.8700,  214.0000,    1.1000,    0.0000,  968.1570,  994.3000,   63.0000,    0.6300,    1.0000,    0.5751,    0.7571,  -22.6865,  123.4463,   75.3636, 2551.0000,    0.0000,    4.3011,    0.6000,  972.2000,  214.0000,    1.0000,    0.7571,nan,  -46.7503,   67.0934,nan,   57.7616, 2380.8552,    0.0000,    5.9789,    0.6000,  972.2000,  214.0000,    2.0000,   67.0934,  -46.7503,  -46.6062,   59.5569,nan,   57.0333, 2369.1147,    0.0000,    5.7863,    0.5652,  972.2000,  214.0000,    2.0000,   59.5569,  -46.6062,72645
222029,2006-12-21 00:00:00,   44.4800,  271.8700,  214.0000,    2.8000,   -3.9000,  996.0711, 1022.8000,   61.0000,    0.1900,    1.0000,    0.0897,  167.2903,    0.0000,    0.0000, 2238.0000,    0.0000,    0.0000,    0.6198,    2.8000,  996.9000,  214.0000,    0.0000,nan,nan,   -9.9128,   28.8196,nan,   20.7185, 1201.3717, 2126.6331,    0.7938,    0.2601,  996.9000,  214.0000,    2.0000,   28.8196,   -9.9128,  -13.1211,   24.1896,nan,    5.1378, 1181.8086, 2118.4183,    0.7551,    0.0638,  996.9000,  214.0000,    2.0000,   24.1896,  -13.1211,72645
222111,2009-03-24 12:00:00,   44.4800,  271.8700,  214.0000,    2.2000,   -2.8000,  992.4000, 1017.7000,   61.0000,    0.2100,    1.0000,    0.1260,   33.7141,   -0.2443,  216.9942,  474.0000, 2547.0000,    0.0000,    7.9365,    3.8000,  992.2300,  209.0000,    1.0000,   33.7141,nan,    1.5768,  -48.7119,  127.1725,   90.0310, 2502.7028,    0.0000,    7.8924,    0.7101,  992.2300,  209.0000,    1.0000,    1.5768,nan,  -52.0751,  113.4326,nan,   70.2119, 2499.6633,    0.0000,    7.5263,    0.4516,  992.2300,  209.0000,    2.0000,  113.4326,  -52.0751,72645
222128,2009-12-25 00:00:00,   44.4800,  271.8700,  214.0000,    0.6000,   -2.8000,  992.1000, 1017.3000,   61.0000,   -0.7300,    1.0000,   -0.7389,    1.1451,  -23.4662,   16.3731,   91.0000, 1062.0000,    0.0000,    3.1716,    0.7000,  991.6500,  209.0000,    1.0000,    1.1451,nan,  -39.0008,   16.2828,  -44.3669, 1062.0000,    0.0000,    0.0000,    0.9119,   -0.5278,  991.6500,  209.0000,    2.0000,   16.2828,  -39.0008,  -38.2299,   15.2352,  -41.7859, 1062.0000,    0.0000,    0.0000,    0.6955,   -0.5885,  991.6500,  209.0000,    2.0000,   15.2352,  -38.2299,72645
222420,1978-04-08 00:00:00,   45.5500,  265.9300,  312.0000,    1.0000,   -1.0000,  986.8000, 1025.4000,   61.0000,    0.1700,    1.0000,    0.1346,  -29.1148,   43.9532,nan,    9.0000, 1328.7273,    0.0000,   -0.6250,    0.2000,  987.8000,  315.0000,    2.0000,   43.9532,  -29.1148,  -42.9663,   33.8005,  -62.6323, 1308.8390,    0.0000,    0.0000,   -0.5954,   -0.0828,  987.8000,  315.0000,    2.0000,   33.8005,  -42.9663,  -41.9609,   30.9832,  -59.5289, 1306.4805,    0.0000,    0.0000,   -0.5606,   -0.0984,  987.8000,  315.0000,    2.0000,   30.9832,  -41.9609,72655
222502,1979-02-23 00:00:00,   45.5500,  265.9300,  312.0000,    0.0000,   -1.0000,  968.2000, 1006.6000,   61.0000,   -0.4100,    1.0000,   -0.4050, -117.9595,    6.0304,   -0.3534, 1933.4375,    0.0000,    0.0000,    7.2052,   -0.4000,  969.2000,  315.0000,    2.0000,    6.0304, -117.9595, -118.1876,    6.0304,   -0.3534, 1933.4375,    0.0000,    0.0000,    6.8413,   -0.5667,  969.2000,  315.0000,    2.0000,    6.0304, -118.1876, -112.1745,    5.6440,   -0.3352, 1933.1046,    0.0000,    0.0000,    6.4822,   -0.5473,  969.2000,  315.0000,    2.0000,    5.6440, -112.1745,72655
222507,1979-03-06 12:00:00,   45.5500,  265.9300,  312.0000,   -8.0000,  -11.0000,  970.0000, 1008.4000,   66.0000,   -8.8200,    1.0000,   -8.5431,  -70.5650,   53.0749,  -41.8620, 1393.1538,    0.0000,    0.0000,  -14.5870,   -9.3000,  970.2000,  315.0000,    2.0000,   53.0749,  -70.5650,  -76.2366,   22.1511,  -43.4331, 1355.0797,    0.0000,    0.0000,  -14.3743,   -9.8602,  970.2000,  315.0000,    2.0000,   22.1511,  -76.2366,  -73.3633,   18.8029,  -41.0834, 1352.1072,    0.0000,    0.0000,  -13.9429,   -9.5719,  970.2000,  315.0000,    2.0000,   18.8029,  -73.3633,72655
222553,1979-11-21 12:00:00,   45.5500,  265.9300,  312.0000,    1.0000,   -3.0000,  988.5000, 1027.2000,   71.0000,   -0.5700,    2.0000,   -0.5928,    4.9353,   -6.4035,    3.1892,  190.6875,  780.6061,    0.0000,    4.6392,    1.1000,  988.8000,  315.0000,    1.0000,    4.9353,nan,  -26.0123,    2.6835,nan,    2.0098,  776.9290,    0.0000,    3.1774,    0.0289,  988.8000,  315.0000,    2.0000,    2.6835,  -26.0123,  -26.4990,    2.4832, -142.7078,  776.0788,    0.0000,    0.0000,    2.9003,   -0.0494,  988.8000,  315.0000,    2.0000,    2.4832,  -26.4990,72655
222617,1981-02-27 12:00:00,   45.5500,  265.9300,  312.0000,   -1.0000,   -1.0000,  978.3000, 1016.6000,   66.0000,   -1.0000,    1.0000,   -0.9459,  -79.4810,  131.6682,    0.0000, 2106.1818,    0.0000,    0.0000,    5.8480,   -1.7000,  978.3000,  315.0000,    2.0000,  131.6682,  -79.4810,  -90.1482,   93.2509,   -3.6591, 1779.7513,    0.0000,    0.0000,    5.2743,   -2.2747,  978.3000,  315.0000,    2.0000,   93.2509,  -90.1482,  -86.8324,   84.8525,   -4.2579, 1754.0337,    0.0000,    0.0000,    5.0063,   -2.2024,  978.3000,  315.0000,    2.0000,   84.8525,  -86.8324,72655
222686,1982-11-10 12:00:00,   45.5500,  265.9300,  312.0000,    0.6000,   -0.5000,  979.8000, 1018.1000,   61.0000,    0.1400,    1.0000,    0.1155,    1.1766,  -39.8456,   14.3507,  132.6452, 1521.5714,    0.0000,    5.1969,    0.4000,  979.9000,  315.0000,    1.0000,    1.1766,nan,  -49.2776,    6.1151,  -15.4783, 1351.3696,    0.0000,    0.0000,    5.0509,   -0.0020,  979.9000,  315.0000,    2.0000,    6.1151,  -49.2776,  -47.5770,    5.3025,  -15.2157, 1339.2047,    0.0000,    0.0000,    4.7845,   -0.0306,  979.9000,  315.0000,    2.0000,    5.3025,  -47.5770,72655
222822,1985-12-23 12:00:00,   45.5500,  265.9300,  312.0000,    1.1000,   -0.6000,  959.1000,  996.8000,   80.0000,    0.3800,    1.0000,    0.3309,   15.9078, -128.2629,    0.0000,  867.0000,    0.0000,    0.0000,   -1.0352,    0.0000,  960.0000,  315.0000,    1.0000,   15.9078,nan,   -5.3418,    2.5841, -155.1177,  705.6635,    0.0000,    0.0000,   -1.1120,   -0.3996,  960.0000,  315.0000,    2.0000,    2.5841,   -5.3418,   -5.5881,    1.9235, -149.2895,  695.3252,    0.0000,    0.0000,   -1.0567,   -0.4058,  960.0000,  315.0000,    2.0000,    1.9235,   -5.5881,72655
222886,1987-11-29 00:00:00,   45.5500,  265.9300,  312.0000,    1.1000,   -1.1000,  974.5000, 1012.9000,   61.0000,    0.1800,    1.0000,    0.1431,    4.6324,   -7.5396,  191.4846,  192.8571, 2109.7742,    0.0000,    2.0599,    1.4000,  974.9000,  315.0000,    1.0000,    4.6324,nan,  -13.5276,  165.9327,nan,   15.8096, 2020.6520,    0.0000,    1.4840,    0.7350,  974.9000,  315.0000,    2.0000,  165.9327,  -13.5276,  -13.5062,  152.4753,nan,   13.8504, 2013.9267,    0.0000,    1.3572,    0.6459,  974.9000,  315.0000,    2.0000,  152.4753,  -13.5062,72655
222943,1988-12-22 12:00:00,   45.5500,  265.9300,  312.0000,   -0.6000,   -5.6000,  973.2000, 1011.6000,   66.0000,   -2.4000,    1.0000,   -2.3550,  -48.0821,   34.6689,  -28.0338, 1293.0000,    0.0000,    0.0000,    4.8689,   -0.7000,  973.2000,  315.0000,    2.0000,   34.6689,  -48.0821,  -98.1429,    6.5576,  -47.0812, 1057.4186,    0.0000,    0.0000,    5.7088,   -1.5271,  973.2000,  315.0000,    2.0000,    6.5576,  -98.1429,  -97.5210,    4.9707,  -46.1488, 1038.7827,    0.0000,    0.0000,    5.5253,   -1.5079,  973.2000,  315.0000,    2.0000,    4.9707,  -97.5210,72655
223012,1990-03-08 00:00:00,   45.5500,  265.9300,  312.0000,   -1.1000,   -3.9000,  992.9000, 1032.2000,   66.0000,   -2.1400,    1.0000,   -2.0718,  -47.2995,   62.6406,  -24.7532, 1410.0000,    0.0000,    0.0000,    2.6423,   -1.1000,  992.8000,  315.0000,    2.0000,   62.6406,  -47.2995,  -74.4970,   50.8176,  -33.3455, 1326.2523,    0.0000,    0.0000,    3.3502,   -2.1181,  992.8000,  315.0000,    2.0000,   50.8176,  -74.4970,  -73.1750,   46.7521,  -32.1372, 1319.6785,    0.0000,    0.0000,    3.2543,   -2.0880,  992.8000,  315.0000,    2.0000,   46.7521,  -73.1750,72655
223013,1990-03-08 12:00:00,   45.5500,  265.9300,  312.0000,   -1.1000,   -1.7000,  983.7000, 1022.6000,   66.0000,   -1.3400,    1.0000,   -1.2760,  -86.4737,    7.8890,   -0.0278, 1982.0000,    0.0000,    0.0000,    4.1916,   -1.5000,  984.4000,  315.0000,    2.0000,    7.8890,  -86.4737, -106.4711,    0.9895,   -3.9051, 1683.2158,    0.0000,    0.0000,    4.4554,   -1.7616,  984.4000,  315.0000,    2.0000,    0.9895, -106.4711, -102.6472,    0.7053,   -3.9973, 1672.5935,    0.0000,    0.0000,    4.2726,   -1.6896,  984.4000,  315.0000,    2.0000,    0.7053, -102.6472,72655
223024,1990-04-29 12:00:00,   45.5500,  265.9300,  312.0000,    0.6000,    0.0000,  968.9000, 1007.0000,   61.0000,    0.3400,    1.0000,    0.3152,    1.8485,   -3.9374,   13.2002,  139.0000, 1164.0000, 2161.7500,    1.3834,    0.7000,  969.7000,  315.0000,    1.0000,    1.8485,nan,  -11.9073,    4.5226,nan,   18.1022, 1035.9608,    0.0000,    1.6203,    0.4076,  969.7000,  315.0000,    2.0000,    4.5226,  -11.9073,  -11.9578,    3.7928,nan,   16.0937, 1017.2356,    0.0000,    1.5432,    0.3636,  969.7000,  315.0000,    2.0000,    3.7928,  -11.9578,72655
223052,1990-11-27 00:00:00,   45.5500,  265.9300,  312.0000,   -1.1000,   -1.7000,  962.7000, 1001.1000,   66.0000,   -1.3400,    1.0000,   -1.2781,  -74.4167,  170.5486,    0.0000, 2642.6296,    0.0000,    0.0000,    5.5394,   -1.5000,  963.1000,  315.0000,    2.0000,  170.5486,  -74.4167,  -87.8884,  148.9998,    0.0000, 2557.0123,    0.0000,    0.0000,    5.7814,   -1.7652,  963.1000,  315.0000,    2.0000,  148.9998,  -87.8884,  -84.4158,  136.8664,    0.0000, 2550.4753,    0.0000,    0.0000,    5.5349,   -1.6919,  963.1000,  315.0000,    2.0000,  136.8664,  -84.4158,72655
223088,1993-01-21 00:00:00,   45.5500,  265.9300,  312.0000,   -3.3000,   -4.4000,  980.4000, 1019.7000,   66.0000,   -3.6900,    1.0000,   -3.5346, -107.7698,   71.3446,   -0.8263, 1898.0000,    0.0000,    0.0000,   -2.4119,   -4.0000,  980.6900,  315.0000,    2.0000,   71.3446, -107.7698, -118.7611,   56.4681,   -3.6557, 1681.1629,    0.0000,    0.0000,   -3.2980,   -4.7930,  980.6900,  315.0000,    2.0000,   56.4681, -118.7611, -114.3160,   51.8938,   -3.7090, 1666.7800,    0.0000,    0.0000,   -3.2596,   -4.6416,  980.6900,  315.0000,    2.0000,   51.8938, -114.3160,72655
223105,1993-03-31 12:00:00,   45.5500,  265.9300,  312.0000,    0.6000,   -0.5000,  974.2000, 1012.1000,   61.0000,    0.1400,    1.0000,    0.1140,    1.2115,  -15.1833,   50.1835,   83.2857, 1313.0000,    0.0000,    2.2495,    1.0000,  973.5900,  315.0000,    1.0000,    1.2115,nan,  -23.4210,   40.2724,nan,    8.7190, 1226.4411,    0.0000,    1.8498,    0.4660,  973.5900,  315.0000,    2.0000,   40.2724,  -23.4210,  -22.8441,   37.0406,nan,    7.5688, 1220.3206,    0.0000,    1.7154,    0.4017,  973.5900,  315.0000,    2.0000,   37.0406,  -22.8441,72655
223109,1993-04-14 12:00:00,   45.5500,  265.9300,  312.0000,    0.6000,    0.0000,  978.1000, 1016.2000,   71.0000,    0.3400,    2.0000,    0.3167,    0.0912,   -0.4154,    3.0438,   51.0000,  482.0000,    0.0000,    0.2075,    0.1000,  978.5900,  315.0000,    1.0000,    0.0912,nan,   -2.8540,    0.3819, -208.0292,  311.2144,    0.0000,    0.0000,    0.5465,   -0.0696,  978.5900,  315.0000,    2.0000,    0.3819,   -2.8540,   -2.8883,    0.2692, -199.1420,  296.6340,    0.0000,    0.0000,    0.5382,   -0.0777,  978.5900,  315.0000,    2.0000,    0.2692,   -2.8883,72655
223142,1993-12-14 00:00:00,   45.5500,  265.9300,  312.0000,   -0.6000,   -2.3000,  973.5000, 1011.9000,   66.0000,   -1.2700,    1.0000,   -1.2287,  -85.8377,   16.9337,   -1.0268, 1897.0000,    0.0000,    0.0000,    6.2189,   -0.1000,  972.9000,  315.0000,    2.0000,   16.9337,  -85.8377, -100.0318,    5.5237,   -0.0118, 1393.4341, 1807.1138,    0.0000,    4.7321,   -0.8935,  972.9000,  315.0000,    2.0000,    5.5237, -100.0318,  -95.9269,    4.9933,   -0.0224, 1389.7865, 1800.9880,    0.0000,    4.3877,   -0.9029,  972.9000,  315.0000,    2.0000,    4.9933,  -95.9269,72655
223143,1993-12-14 12:00:00,   45.5500,  265.9300,  312.0000,   -0.6000,   -1.7000,  977.8000, 1016.4000,   71.0000,   -1.0400,    2.0000,   -1.0007,  -20.7593,    7.1455,  -63.5894,  978.0000,    0.0000,    0.0000,   -2.6477,   -1.2000,  977.3000,  315.0000,    2.0000,    7.1455,  -20.7593,  -24.4753,    4.8779,  -69.9793,  904.2511,    0.0000,    0.0000,   -2.9281,   -1.4666,  977.3000,  315.0000,    2.0000,    4.8779,  -24.4753,  -23.4647,    4.4475,  -66.4866,  899.0571,    0.0000,    0.0000,   -2.7954,   -1.4087,  977.3000,  315.0000,    2.0000,    4.4475,  -23.4647,72655
223202,1994-12-17 12:00:00,   45.5500,  265.9300,  312.0000,   -5.0000,   -5.6000,  973.5000, 1012.4000,   71.0000,   -5.2000,    2.0000,   -4.9814,  -20.7281,    2.3924, -235.1445,  355.6000,    0.0000,    0.0000,  -12.3188,   -5.5000,  974.3000,  315.0000,    2.0000,    2.3924,  -20.7281,  -26.0822,    1.6684, -242.5908,  342.8521,    0.0000,    0.0000,  -12.6041,   -5.7151,  974.3000,  315.0000,    2.0000,    1.6684,  -26.0822,  -25.4052,    1.5227, -231.6685,  341.9297,    0.0000,    0.0000,  -12.1018,   -5.4857,  974.3000,  315.0000,    2.0000,    1.5227,  -25.4052,72655
223211,1995-01-17 12:00:00,   45.5500,  265.9300,  312.0000,    0.6000,   -0.5000,  963.0000, 1000.9000,   61.0000,    0.1300,    1.0000,    0.1110,    1.0144,  -18.0916,   70.8110,  124.0000, 1693.0000,    0.0000,    4.4025,    0.3000,  963.0000,  315.0000,    1.0000,    1.0144,nan,  -26.7464,   47.7360,  -28.7689, 1377.9580,    0.0000,    0.0000,    4.2947,   -0.1044,  963.0000,  315.0000,    2.0000,   47.7360,  -26.7464,  -26.0032,   43.4154,  -28.7148, 1371.6264,    0.0000,    0.0000,    4.0597,   -0.1271,  963.0000,  315.0000,    2.0000,   43.4154,  -26.0032,72655
223361,1996-11-23 00:00:00,   45.4500,  261.5700,  396.0000,  -12.8000,  -14.4000,  969.4000, 1019.3000,   79.0000,  -13.1600,    2.0000,  -12.8078, -477.4938,   15.3379,    0.0000, 2211.0000,    0.0000,    0.0000,  -11.9804,  -12.8000,  968.8000,  397.0000,    2.0000,   15.3379, -477.4938, -486.4562,    0.8800,   -0.2706, 1766.2901, 1989.5910,    0.0000,  -12.3134,  -13.0540,  968.8000,  397.0000,    2.0000,    0.8800, -486.4562, -469.6220,    0.6766,   -0.4419, 1761.1430, 1962.4375,    0.0000,  -12.2239,  -12.7085,  968.8000,  397.0000,    2.0000,    0.6766, -469.6220,72659
223374,1996-12-27 12:00:00,   45.4500,  261.5700,  396.0000,  -16.7000,  -20.0000,  962.3000, 1012.7000,   71.0000,  -17.2500,    2.0000,  -16.9233, -658.3133,   42.9656,    0.0000, 2165.0000,    0.0000,    0.0000,    2.8571,  -17.8000,  961.4000,  397.0000,    2.0000,   42.9656, -658.3133, -666.7974,    6.6917,  -20.0848, 1513.8599,    0.0000,    0.0000,    2.2022,  -18.2269,  961.4000,  397.0000,    2.0000,    6.6917, -666.7974, -652.7684,    5.2479,  -21.5227, 1493.2555,    0.0000,    0.0000,    2.1064,  -17.9089,  961.4000,  397.0000,    2.0000,    5.2479, -652.7684,72659
223402,1997-04-06 00:00:00,   45.4500,  261.5700,  396.0000,   -1.8000,   -2.8000,  940.4000,  987.1000,   79.0000,   -2.1900,    2.0000,   -2.0924,  -76.3411,   92.1691,    0.0000,nan,    0.0000,    0.0000,    6.2903,   -0.6000,  940.1000,  397.0000,    2.0000,   92.1691,  -76.3411,  -81.7818,   80.9961,    0.0000, 2426.4024,    0.0000,    0.0000,    6.0934,   -0.8244,  940.1000,  397.0000,    2.0000,   80.9961,  -81.7818,  -78.0447,   74.7566,    0.0000, 2418.3458,    0.0000,    0.0000,    5.7904,   -0.7946,  940.1000,  397.0000,    2.0000,   74.7566,  -78.0447,72659
223557,1999-04-03 12:00:00,   45.4500,  261.5700,  396.0000,   -0.6000,   -1.1000,  960.7332, 1009.6000,   71.0000,   -0.8100,    2.0000,   -0.7687, -201.7354,   59.0374,    0.0000, 2198.6667,    0.0000,    0.0000,    9.3511,   -1.1000,  962.2000,  397.0000,    2.0000,   59.0374, -201.7354, -209.3969,    7.6942,   -5.2012, 1783.8207,    0.0000,    0.0000,    8.5236,   -1.5336,  962.2000,  397.0000,    2.0000,    7.6942, -209.3969, -200.2791,    4.9602,   -6.1164, 1754.2868,    0.0000,    0.0000,    8.1049,   -1.4840,  962.2000,  397.0000,    2.0000,    4.9602, -200.2791,72659
223614,1999-12-19 00:00:00,   45.4500,  261.5700,  396.0000,   -2.2000,   -3.3000,  953.8877, 1002.7000,   64.0000,   -2.6200,    1.0000,   -2.5028,  -80.6679,   10.0744,  -59.9579, 1234.2727,    0.0000,    0.0000,    2.5097,   -1.7000,  955.6000,  397.0000,    2.0000,   10.0744,  -80.6679,  -86.8214,    7.7316,  -69.2965, 1204.8320,    0.0000,    0.0000,    1.2688,   -2.4974,  955.6000,  397.0000,    2.0000,    7.7316,  -86.8214,  -82.9855,    7.1018,  -66.0540, 1202.9110,    0.0000,    0.0000,    1.1068,   -2.4302,  955.6000,  397.0000,    2.0000,    7.1018,  -82.9855,72659
223742,2001-02-03 12:00:00,   45.4500,  261.5700,  396.0000,   -6.7000,   -7.8000,  961.4486, 1011.5000,   64.0000,   -7.0400,    1.0000,   -6.7730,   -9.9225,   92.7873, -131.1489,  968.0000,    0.0000,    0.0000,  -33.8608,   -5.0000,  962.0000,  397.0000,    2.0000,   92.7873,   -9.9225,  -11.0953,   38.3437, -167.9582,  775.6619,    0.0000,    0.0000,  -25.8596,   -5.3570,  962.0000,  397.0000,    2.0000,   38.3437,  -11.0953,  -10.6599,   32.7115, -162.4436,  755.4409,    0.0000,    0.0000,  -24.0440,   -5.1484,  962.0000,  397.0000,    2.0000,   32.7115,  -10.6599,72659
